id,color,comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巧***钰,黑色,今天不在家，这么晚评价？电视剧相当好，小米我很像是小米，因为我家里好多人用小米手机。以后有需要我还会光顾你这个店。我还会介绍人过来会光顾你这个店。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①***⑤,黑色,就这个价位来说还不错啊,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馨***1,黑色,绝对的好评！高清智能！超级喜欢,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辛***8,黑色,看电视剧还加广告，我的爱奇艺会员还无法用。还的花钱开通会员。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
引***尚,黑色,看了几天 还是不错的,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***9,黑色,看了几天不错。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***9,黑色,看了几天还可以,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
双***式,黑色,靠谱，这是买的第n个小米产品了。真爱粉啊,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u***o,黑色,可以 不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
芦***1,黑色,可以，宝贝很好，看世界杯～,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枫***爱,黑色,可以，不跟你多bb,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
随***g,黑色,可以，为小米点赞。第一次在老家网购，物流很给力呢。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
惜***借,黑色,可以的，服务到位,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
快***3,黑色,可以的，性价比高，就是墙架的话需要另外购买,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v***8,黑色,可以性价比挺好，值得购买。小米东西质量还是有保障的，有需要还会来。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
水***t,黑色,可租可买的反应还不错。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***o,黑色,客服常年不理人，还以为有挂墙的支架也没有，买了一个星期就掉了100元，清晰度也不行，开机时间长，开机也植入广告，无语了。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
左***鑫,黑色,客服姐姐超好，问题解答很及时。东西很好。对得起价钱吧。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雨***曦,黑色,快递到货速度很快，质量的话看不出来，不过应该值这个钱,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y***3,黑色,快递服务蛮好的，电视使用看看，效果应该也不错吧！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***e,黑色,快递哥给个赞?，服务态度非常好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y***l,黑色,快递太给力了~快~电视也不错，买家里用 服务好~,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赵***3,黑色,快递特别好，画质清楚，大爱！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
封***舞,黑色,快递小哥帮忙安装的，态度非常不错，谢谢了，宝贝画面清晰非常不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
古***棋,黑色,快递小哥很负责任，态度也很好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b***2,黑色,快递小哥送上楼的，主动要求开机验货，确认没问题才让签收，赞一个，效果很好，32寸的电视里绝对最划算的了。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
帅***去,黑色,快递已经收到了，服务非常周到。快递物流也非常快，而且图片也非常清晰。特别是客服猫米立新的服务非常周到给个赞。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱***猴,黑色,快递员速度很快 来前打电话联系 主动开箱验货 非常好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
只***家,黑色,快递员挺负责任的 直接打开然后插电给我试机器 不错的这个机器,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***瑞,黑色,亏大了，当天送货到家当天价格就便宜了好几百，买了个32跟65寸的，就去掉了四百差价，要退回去就几百运费让我出，退也差不退也惨，这以后怎么让我敢买小米的产品。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***3,黑色,亏了 亏了 亏了  亏大了   买的值但就是亏了  早了几天 客服mm你要安慰安慰我???,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实***梦,黑色,垃圾中的垃圾，想要壁挂电视还得给电视钻眼，不知道是我落伍，还是国标允许这种东西存在，还好意思叫电视。退货还不是客户自由，还得商家上门检验，然后收100多运费，霸王条款，按照这个逻辑，以后买衣服不合适，还得商家派人来验收？电视节目也不是全免费，还要办会员。总之，希望其他消费者小心。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o***o,黑色,老人用着反应很好，就是画质有时候不清晰，价格是很便宜了,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
肖***6,黑色,里面没有说明书也没发票,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
墨***双,黑色,两个角落有一点阴影，不知道怎么回事。应用商店里没有支持第三方电视直播的软件，这是个硬伤！一分钱一分货&hellip;&hellip;,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***宇,黑色,令人动心的美，万里挑一的景。美中不足的就是广告有点长?,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
步***爱,黑色,买的第二个，价格不错。第一个被小儿子一锤子爆屏了！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
悔***年,黑色,买个随便耍耍，感觉还可以。可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以可以,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
邱***3,黑色,买给爸妈看，填错地址不能修改，但电视还是不错的,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
痞***爷,黑色,买给孩子看的，画面很清晰，声音效果也很棒,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y***a,黑色,买给妈妈的，很好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h***i,黑色,买给妈妈用的，看起来还行，刚开始用，没发现啥问题，希望质量好的,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
给***3,黑色,买来给孩子看的，她老是要看手机，所以买个电视机给她看，大屏幕远一点看能放心点。整体效果挺好的，画质清晰，第一个月可以领一个一分钱会员蛮好的，因为广告真是太长啦省去广告真是太爽啦。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
太***到,黑色,买来就是当显示器用的，顺便看看视频节目。最大的优点就是价格低，这么低的价格就别挑了，功能该有的也都有，正适合我这样要求不高的。想手机投屏的就算了吧，投个照片肯定没问题,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
白***上,黑色,买了寄回老家小孩子看，清晰度很好。声音也很大，好评！！！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
随***买,黑色,买了两台一模一样的小米电视，挂在了一起，结果一个遥控控制了两台电视，也就是两台电视机只能同时进行。可是我两台电视想要打开两个不同的界面，无法完成，沟通多次，客服人员只是敷衍。电话答应给我退一台，结果电视机打包起来好多天没见人来收件。客服人员服务态度不错，但都是为了五颗星一直在敷衍。问题得不到根本解决，买电器还是到实体店，如果我这样的问题在实体店出现，我相信早已处理完毕。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***佳,黑色,买什么都是习惯性好评，因为怕麻烦，除非有特别惹恼我的事，那咱也不是那么好说话的，哈哈。现在买个东西还要经得住电话轰炸呀！！！所以为了省事，干脆所有点评都是复制粘贴，听说达到多少字以上，还有积分啥的。想想也不错，赶紧数数字凑到了没！！！小时候不好好读书，现在发现编段瞎话都那么难！呵呵了,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大***c,黑色,买在家里的 家里人说还可以,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
何***美,黑色,买之前看了好多好多，价钱比这更低的都有，但看了差评和追加评论后，都不敢买，后来想试下小米机，毕竟我是米粉，一直是换小米手机，很多说售后不好，但我手机买一年后再找售后都是非常有礼貌热情的，帮你解决问题的，所以我挺纳闷，售后挺好的呀，说到电视，真的选对了，操作简单，连上无线网可以看了，我是小米视频会员，不用注册直接登录，还有小米视频会员会每个月送四张点播劵，看vip视频的，这个不错，电视很多东西看，屏幕清楚，下面图有连无线网播放的和数字电视的，都不错，总之这次购物很满意?,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***w,黑色,卖的比小米商城贵  服务还差 和他们客服反应  就是不还我钱  我要投诉,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
梓***3,黑色,卖家发货快第一天下单，第二天就送到。已经用了几天了暂时什么都正常希望以后会耐用,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新***8,黑色,卖家服务态度很好，电视的清晰度很好。特别是送货那个帅哥服务态度很好，还帮我安装电视，以后买电视就在这家。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一***0,黑色,卖家服务态度很好。质量很好。特别是送货的小哥哥更是非常的服务到位。。。。。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
田***赞,黑色,满意，便宜又实用。喜欢，特别感谢日日顺物流，服务非常好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j***f,黑色,满意，老妈说画面清楚又大，还买了一个架子只要二十块钱，老妈说实体店买绝对不止，买的值。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流***1,黑色,满意的一次购物，电视机已经收到，质量不错，值得购买！！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x***8,黑色,没帮安装，当时我不在家，是亲人在，就拆箱通电而已，我自己回来装的。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
澜***呦,黑色,没估计好尺寸 买得太小了...准备放桌子上当显示屏用 哈哈哈哈哈,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大***4,黑色,没啥说的我家在农村，他都给我送起来了。一般我都要到镇上取,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0***m,黑色,目前还不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
淘***哟,黑色,目前可以， 活动买的，比较划算,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n***8,黑色,目前没有问题，待观察机身很轻，屏幕的色泽也不错，给老人用，大小合适，就是开机太慢关机还要慢，对于老人来说有点难,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宁***树,黑色,能够预约送货，挺好！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天***1,黑色,配送的师傅人超级好。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b***承,黑色,屏幕清楚，速度快，又高清。一点都不卡，用了一段时间了，不错，挺好的，支持,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
策***错,黑色,前天6点买的，第二天就到了，如果早点买可能当天就到，速度贼快，拿的时候也不重，就几公斤，拿到后超清晰，关键还可以投屏，喜欢，支持国产,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w***s,黑色,清晰，放在房间大小正好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
野***宝,黑色,清晰度不错，大小刚好，对于我们这种出租户来说可以了。网速链接也很好，方便,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
娜***6,黑色,清晰度可以，价格实惠，就是广告太多,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
逍***1,黑色,缺点：好像没有屏幕的亮度和对比度的调节，自带系统广告太多，时间又长，让人很烦！ 优点：1.价格真的很便宜，2.自带的系统内容很丰富，3.音响效果真的不错。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
妖***说,黑色,确认晚了，确实不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
姐***潘,黑色,日日顺物流,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
心***啊,黑色,如果各位考虑买这电视然后看到我这个评论的话，你可以不用考虑买了。给各位总结一下以下原因： 1、售后服务没有保障 2、质量太差 3、一旦有问题、会派师傅上门给你检测、所谓的检测就是看一下而已，然后就走了，整个过程三分钟，你预约他家师傅还要等，根本浪费时间！ 4、就是他家肯给你售后服务，也是要收钱的，光是他收回去的运费就要100块！ 5、如果你买了收到货后屏幕是爆裂的，恭喜你！你的钱就当掉了吧！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1***g,黑色,色彩各方便都很满意,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p***f,黑色,商品很好 商品很棒 老板人很好 非常耐心的讲解解释一切疑问点 以前一直不知道原来评论还是有积分的 自从知道了以后一直都是好评＋长篇大论 首先得是产品是好的我才评论的 推荐都来这家看看,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
马***华,黑色,尚未使用，用后再追评吧。东西还是不错的，先给个好评。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呆***兵,黑色,沈阳地区用的日日顺物流，太次了。年轻司机，提前半个小时给你打电话，告诉你到了。我们父子俩下楼等了半个小时，没见人。告诉我到了，后来知道找错地方。来了后还没等我们提意见，他先发火了。最后告诉我，我物流的，不怕你投诉。我爸六十多了，心脏不好，要不我就跟这哥们练两下子。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陈***1,黑色,实惠 超值,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
钱***升,黑色,使用了两天才来确认收货，质量不错，画质清晰，配合家里的小米路由器，小米手机，完美！以后搬家再配个小米冰箱就完美了。物流比较快，服务周到，开机验屏的，值得推荐，价格美丽！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孤***宙,黑色,试看了几天，非常好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
椰***帆,黑色,试了一下，还可以。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
龙***号,黑色,试用了几天音质画质都很好，只是中间环节可能有有问题，开机时屏幕没有设置界面，快递小哥送货时说你要花点钱叫人来安装调试才能看到电视，果然检测人员来之后输入密码就有设置界面了，折腾了几天恼火，卖家王凡不错及时申报检测人员及时到位。点赞。没有影响我出差。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z***y,黑色,试用一星期，质量一流，服务安装到位。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
简***q,黑色,是跟人家要的链接来买的 电视机大小也行 价格也行 物流也不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
巫***族,黑色,适合小户型，很不错。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
方***燃,黑色,收到货了，人家亲自帮忙装好了！特别高兴，已经是第二次买这款电视了，第一个买回老家了！！大品牌值得信赖，值得拥有！！我和老公手机也是用小米的，绝对的小米粉！！！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小***0,黑色,收到货了，物流很快，物有所值,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f***9,黑色,收到货头一天发现问题，5月25号申请换货居然一直到6月2号客服才给我申请。在这其间价格居然也降了一百多？???这次网购算是最差的一次了！,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n***顺,黑色,收到了看质量很好，以后怎么样在来。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
单***蚁,黑色,收到了用了半个月才评价，确实不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
衣***轩,黑色,收到马上装上试看了一下，感觉还不错。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k***l,黑色,首次进入系统慢，开机有广告，连接上网络，基本上要开通小米影视会员 ，否则不能看。质量现在看来开了几次机，没多大问题。清晰度也就一般，一分钱一分货吧，顶部电视塑料边框感觉不牢固。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
为***痕,黑色,首先物流服务很好，送到村里给我打电话，我让我爸去接的，又送到家里帮忙检验一下。偏僻乡村不至于再预约安装服务了就远程教爸爸安装，挺好安装的，爸妈都说698的价格超值，感谢小米让我用上了便宜实惠的产品,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其***5,黑色,说是保值618，但是呢现在价格降了，还送什么米粉卡。电视很小。但是配送人员服务很好。。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q***5,黑色,送货的小哥相当厉害。服务态度很好。电视机刚刚装上，用了一段时间在追评。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
紫***木,黑色,送货非常快，客户和送货的态度都特别好。一直都z小米购买,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s***苏,黑色,送货很快 东西非常好,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
康***l,黑色,送货很快，凌晨下单当天下午就到了，家里买过不少小米产品，希望小米越做越好。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
单***9,黑色,送货入户，通电验机，,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a***伍,黑色,送货上门，求的送货小哥哥帮弄好的，很方便，打开就可以用、电视也不错、很清楚,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潘***1,黑色,送货速度超快，开机后运行速度也很快，特别是跟比家里的老电视一比，简直飞起来了，影视资源很多，屏幕还有护眼模式，小米为发烧而生，一点也不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
家***8,黑色,送货特别及时，电视大小很合适，出租房用直接用WIFI看电视，打发月子里无聊的时间,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
唐***5,黑色,送货特别快 昨天下午定的 今天上午就到了 师傅服务特别周到 也很热情 很愉快的一次购物..,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
孤***3,黑色,速度很快，电视已经收到，要明天来安装，装好看看效果,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未***0,黑色,速度快,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
企***爱,黑色,速度快，尺寸合宜，画面清晰，音效不错,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
失***5,黑色,速度快。而且服务热情，送到以后还给电视通电，无毛病才走的。必须赞一个。,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夫***粉,黑色,速度是真快啊,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安***贝,黑色,特别高清，音质也很清晰，还没移wifi，用手机热点也可以看，真棒，900块钱真的超良心，支持小米,负面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
